Text	Person/num. agreement
I'm not sure exactly what it is.	0
But, we have to have the cooperation of the parents .	0
And what was his name sir?	0
It was kind kind of a joke, but it was kind of serious.	0
You were a lifesaver!	0
One was in Philadelphia, Pennsylvania.	0
[Well, my mother was about thirty, forty years younger than my father and my daddy had a good work]	0
It looked like it was going straight up and coming back down on us, because the tube was kinda like that , but I mean you can try reversing it when it comes down, and you can drop further.	0
How did Jerkins prepare you for what you ended up doing in life?	0
Tell me how that affects or affected your mindset, your decision making process.	0
[So that may be the reason mark is going to be at the ceremony, because the Taylor County School Board sued HEW and they won their suit.]	0
So I was chosen to be one of the top two.	0
We had to stack them on top of each other like they was hogs.	1
My mother’s name was Lona, L-	0
They didn’t know who I was.	0
And that was probably the more serious one that you had.	0
"[ Why were all the schools burning here in Taylor County?]"""	0
But then, when he went in Service, he went in as an enlisted man instead of an officer.	0
Well let me bring this back to Jerkins for a second.	0
[What was supposed to be there?]	0
Different times and— well, anyway, I was seven years old before I got to school	0
So, like I said, I didn't really know about discrimination until I became an adult.	0
So when I got back and went to doing the same thing —physical PT and stuff—I was reading about how bad it was getting over there.	0
It guess it was a hospital.	1
Yes, it was.	0
[This is an exciting afternoon and weekend here at Jerkins where there will be the dedication of the historic marker as well as the celebration of the many classes that have come back.]	0
What specific area of Alabama did you all move to?	0
Okay what was his name?	0
[Did you have any connection at all with his previous family?]	0
[I'd like to thank you on behalf of our oral history program and on behalf of speaking to me this event and , in closing the interview, give the opportunity to have any comments you like, whether it's about the interview or anything else and when you finish that'll conclude the interview.]	0
Eating and people are going outside and doing different things.	0
